Channel,Time,Program,Year Release,Description,Age Limit,Rating,Number of Ratings,Categories,Presenters
Че,"['12:00', '13:00', '14:00', '15:00', '16:00']",Солдаты 9,2004 — 2013 (Сериал закончился),"Городской мажор Мишка Медведев и простой паренек из деревни Кузьма Соколов, ранее бывшие земляками, но на длительное время потерявшие связь, попадают в армию — каждый по своей причине. Сначала ребятам приходится туго: их бьют и обижают «старики» — особенно достается Медведеву. Но они быстро адаптировались: Соколов нашел себе друга — прапорщика Шматко, а у Медведева начинается роман с медсестрой Ириной Пылеевой. Но оказывается, что не только Медведев влюблен в медсестру, а еще и заместитель командира части по воспитательной работе майор Колобков.

Комедийный сериал о жизни солдат-срочников и их командиров «Солдаты» вышел на экраны в 2004 году и стал одним из самых успешных проектов телеканала РЕН ТВ. Режиссером выступил Сергей Арланов, автором идеи — Вячеслав Муругов. По вселенной сериала сняли несколько спин-оффов, а прапорщик Шматко в исполнении актера Алексея Маклакова, Соколов в исполнении Ивана Моховикова, сержант Пылеева, сыгранная актрисой Ольгой Фадеевой, и многие другие герои завоевали народную любовь.",18+,7.1,6 863 оценки,['драма'],['Сергей Арланов']
Че,"['20:00', '21:00', '02:40', '03:30', '04:15']",Решала,2017 — по н.в.,"Влад Чижов — блогер, который занимается разоблачением аферистов всех мастей. В каждом выпуске проекта «Решала» он моделирует определенные ситуации, которые наглядно показывают, как действуют мошенники, подробно разбирает схемы, которыми они пользуются, и находит способы их обойти. Влад не только рассказывает об опасностях, подстерегающих доверчивых граждан, но и помогает людям добиться справедливости, давая практические советы о том, что делать и куда обращаться, если кто-то посягнул на ваше имущество, деньги и даже жизнь.",16+,6.5,681 оценка,['развлекательное'],['Влад Чижов']
Че,"['00:00', '01:00', '01:55']",Опасные связи,2019 — по н.в.,"Главные герои шоу — обычные люди, которые подозревают свою вторую половинку в измене, но не имеют весомых доказательств. Используя современную технику и навыки слежки специальные агенты Дмитрий Рыбин и Карен Кочарян собирают улики и помогают своим клиентам опровергнуть или установить факт измены. Если подозреваемый действительно становится изменщиком, клиент сам решает, что делать с обманщиком или обманщицей.",18+,5.0,136 оценок,['развлекательное'],"['Дмитрий Рыбин', 'Денис Гребенюк', 'Карен Кочарян']"
Ю,"['05:25', '07:00', '09:00']",Маша и Медведь,2009 — по н.в.,"Маша — озорная маленькая девочка — немного шкодлива и непослушна. Предпочитает носить платки и платья в розовом цвете в любое время года. Живет на железнодорожном полустанке. О родителях ничего не известно — предположительно работают в городе и разрешают Маше играть в лесу. Все лесные звери до ужаса боятся шустрой девочки. Она упряма, настойчива, любознательна и по-детски наивна. Очень любит приключения и постоянно втягивает в них спокойного и живущего размеренной жизнью Медведя.
Медведь — в прошлом успешный цирковой актер, а на данный момент является другом и наставником любопытной девочки Маши. В его уютном лесном доме есть все современные удобства — электричество, телефон, почтовый ящик. Медведь любит рыбачить, разводит пчел, собирает ягоды и грибы, выращивает всё необходимое на собственных 6-и сотках. В доме — множество цирковых наград и афиш: Миша умеет жонглировать, кататься на велосипеде, коньках и роликах. Встреча с Машей не оставила ни следа от его размеренной жизни — Медведь погрузился в бесконечные экстремальные приключения и увлекательные авантюры. Поначалу ему это не нравилось, но со временем он понял, что больше не может жить по-старому — Маша наполнила его жизнь яркими красками! Мультсериал «Маша и Медведь» прекрасно подходит как детям, так и взрослым.",0+,7.5,101 366 оценок,['комедия'],"['Олег Кузовков', 'Олег Ужинов', 'Денис Червяцов']"
Ю,"['21:00', '22:00', '23:00']",Дом-2,2004 — по н.в.,"«Дом 2» — российское реалити-шоу, выходящее на телеканале ТНТ с 2004 года и являющееся продолжение другого аналогичного проекта — «Дом». Участники «Дома 2», девушки и молодые люди, пытаются найти и построить на телешоу свою любовь. Параллельно они занимаются строительством дома, который достанется паре участников, доказавшей глубину и искренность своих отношений. Ведущие передачи — Ксения Бородина и — с 30 декабря 2008 года — Ольга Бузова. До 6 июля 2012 года ведущей проекта также являлась Ксения Собчак, по истечении срока действия контракта отказавшаяся сотрудничать с телепроектом. С момента старта реалити-шоу в нем приняло участие более 1000 человек.",18+,1.6,12 489 оценок,['реалити-шоу'],"['Дава (Давид Манукян)', 'Ксения Собчак', 'Ксения Бородина', 'Ольга Бузова', 'Ольга Орлова', 'Елена Темникова', 'Влад Кадони', 'Саша Спилберг']"
Ю,"['00:10', '01:05']",Черная любовь,2015 — 2017 (Сериал закончился),"Художница Нихан, дочь богатого бизнесмена, и талантливый инженер Кемаль, сын простого парикмахера, случайно знакомятся в автобусе. Они с первого взгляда влюбляются друг в друга несмотря на то, что живут в совершенно разных мирах: она — из гламурной части Стамбула, он вырос в бедном квартале. Счастью влюбленных пытается помешать окружение Нихан, и вскоре девушка оказывается перед сложным выбором. Она вынуждена бросить Кемаля, и он с разбитым сердцем уезжает в другой город.
Спустя пять лет, став успешным инженером, он возвращается в Стамбул, чтобы заключить контракт с мужем Нихан. Герой сериала «Черная любовь» полон решимости отомстить бывшей возлюбленной.",16+,7.4,3 999 оценок,['мелодрама'],"['Хилаль Сарал', 'Экин Пандир']"
Ю,"['01:55', '02:45']",Измены,2019 — по н.в.,"Героини шоу — женщины, подозревающие своих возлюбленных в неверности. Ведущие программы — психолог, адвокат и хакер — помогают героиням проверить свои догадки. Они организуют слежку, устанавливают скрытые камеры и проверяют выдержку мужчин, подсылая к ним соблазнительных искусительниц. Если факт измены подтверждается, героиня решает, что делать с неверным возлюбленным: простить, наказать или сделать вид, что ничего не было.",16+,3.9,40 оценок,['реалити-шоу'],"['Татьяна Виноградова', 'Ирина Минеева', 'Петр Корнеев']"
СТС Love,"['10:15', '10:48', '11:21', '11:54', '12:27', '13:00', '13:33', '14:06', '14:39', '15:12']","Отель ""Элеон""",2016 — 2017 (Сериал закончился),"Действие комедийного сериала развивается в роскошном отеле «Элеон». Управляющий отеля Михаил Джекович (Григорий Сиятвинда) старается все держать под контролем, Но дисциплина у горничных, администраторов и официантов хромает. Гости отеля — люди обеспеченные, со своими причудами, угодить им не так просто. Но сотрудники «Элеона» стараются найти выход из любой ситуации.
Комедийный сериал «Отель Элеон» — это спин-офф ситкома «Кухня».",16+,7.3,5 621 оценка,['комедия'],"['Антон Федотов', 'Антон Маслов']"
СТС Love,"['15:45', '16:10', '16:36', '17:02', '17:27', '17:53', '18:19', '18:45', '19:10', '19:36', '20:02', '20:27', '20:53', '21:19', '21:45', '21:50', '21:55', '22:01', '22:06', '22:11', '22:17', '22:22', '22:27', '22:33', '22:38', '22:43', '22:49', '22:54']",Воронины,2009 — 2019 (Сериал закончился),"Ничем не примечательная семейная пара растит детей в обычной «сталинке». Отец семейства Костя Воронин — спортивный журналист, его жена Вера — домохозяйка, и у них трое детей: семилетняя Маша, близнецы Филя и Киря. Соседи по лестничной площадке — родители Кости: Галина Ивановна, Николай Петрович и костин старший брат, капитан милиции Леня. Однажды Костя убрал перегородку между балконами, которая отделяла квартиры родителей и молодой семьи. Но он не знал, что убрал не только стенку, но и разумную преграду между его личной жизнью и родителями. Теперь родители Кости приходят в гости по нескольку разу в день, а его мама все время пытается разобраться и помочь супружеской паре, даже если они в этом не нуждаются. Масло в огонь подливает и старший брат Кости. Ему стыдно, что он, будучи сорокалетним майором, не женат и живет вместе с родителями. Леня с детства завидовал Косте и спустя многие годы чувство зависти не утихло.
Сериал «Воронины» является адаптацией американского ситкома «Все любят Рэймонда» и впервые появился на экранах в 2009 году. Проект попал в Книгу рекордов Гиннесса как самый продолжительный адаптированный сериал в истории мирового телевидения. Начиная с 11 сезона ситком получил самостоятельное развитие и стал по-настоящему народным сериалом. Роли Ворониных-старших исполнили актер Борис Клюев и актриса Анна Фроловцева. Образы Веры, Кости и Лени воплотили на экране Екатерина Волкова, Георгий Дронов и Станислав Дужников.",18+,5.8,15 274 оценки,['комедия'],"['Александр Жигалкин', 'Артем Логинов']"
СТС Love,"['23:00', '23:25', '23:50', '00:15', '00:40', '01:05']",Дылды,2019 — по н.в.,"Главный герой сериала — успешный тренер, сексист и бабник Михаил Ковалев — из-за скандального характера и своего неуважительного отношения к женщинам теряет работу. Единственный шанс вернуться в Суперлигу — выиграть чемпионат с провинциальной студенческой женской командой. Задачу осложняют проректор-перфекционист Ирина и затаившая на Михаила обиду экс-девушка Наталья, которые постараются сделать все, чтобы Ковалев проиграл.",16+,7.1,2 844 оценки,['комедия'],['Сергей Сенцов']
СТС Love,"['01:30', '01:53', '02:16']",Папины дочки,2007 — 2012 (Сериал закончился),"Практикующего психотерапевта, эксперта в семейных отношениях, бросает жена. Он остается один с пятью дочерьми на руках. Но это — только начало кошмара. С ним остаются теща и куча проблем! Сможет ли отец-одиночка, отчаявшийся психотерапевт, распугавший всех клиентов жалобами на жизнь, прокормить семью и снова обрести личное счастье? На горизонте уже появилась молодая, привлекательная и очень богатая клиентка — жена миллионера с Рублевки. Смогут ли папины дочки разжалобить ее и уговорить взять папу сначала на работу, а потом, глядишь, и в мужья?
Комедийный ситком «Папины дочки» транслировался с 2007 по 2013 год и получил четыре премии ТЭФИ, став одним из самых высокорейтинговых шоу СТС и первым российским сериалом, права на адаптацию которого купил зарубежный телеканал (в Германии он выходил под названием «Полный дом дочек»). В 2023 году вышло продолжение легендарного ситкома — «Папины дочки. Новые». В том же году состоялась премьера полнометражного фильма «Папины дочки. Новогодние».
Главные роли в оригинальных, старых «Папиных дочках» играют актеры Андрей Леонов, Нонна Гришаева, Мирослава Карпович, Анастасия Сиваева, Дарья Мельникова, Елизавета Арзамасова, Екатерина Старшова.",12+,6.3,11 607 оценок,['комедия'],"['Ирина Васильева', 'Александр Жигалкин', 'Карен Захаров']"
СТС Love,"['02:40', '03:25']",Маргоша,2009 — 2011 (Сериал закончился),"Драматический сериал с элементами комедии — история о том, как трудно быть женщиной. Игорь Ребров (Гоша) — главный редактор успешного глянцевого мужского журнала (хотя сам себя считает главным редактором женских сердец). Женщин он покоряет с поразительной лёгкостью. Впрочем, с такой же лёгкостью он с ними и расстаётся. Но не всё так просто: после одной страстной ночи с девушкой по имени Карина его жизнь меняется. Оказавшись в числе жертв, девушка придумывает достаточно изощрённый план мести и отправляется к колдунье. На следующее утро Гоша просыпается и обнаруживает, что сам стал женщиной. Под именем Маргарита Гоша устраивается работать в свой родной журнал. Отношения с коллегами сложно назвать хорошими — здесь её абсолютно никто не ждал. Интриги, борьба за кресло главного редактора, оказавшееся вакантным после таинственного исчезновения Гоши, женская зависть и домогательства со стороны мужчин — Маргоше предстоит научиться быть женщиной и испытать все плюсы и минусы жизни «по ту сторону баррикад».",18+,6.4,2 655 оценок,['драма'],['Сергей Арланов']
