Channel,Time,Program,Year Release,Description,Age Limit,Rating,Number of Ratings,Categories,Presenters
Карусель,['11:10'],Диностер,2023 — 2024 (Сериал закончился),"Четверо друзей, Люцио, Делби, Джей Мин и Оз, живут в совершенно обычном мире. Но у них есть тайна: они умеют переноситься во вселенную, в которой живут настоящие динозавры. В Дино-мире ребят ждут приключения, а помогать им будет профессор Лора. Вместе они — команда «Диностер»! Умение поддерживать друг друга им пригодится, когда настанет пора защитить динозавров от посягательств злобного ученого Бекса Хантера. Негодяй хочет, чтобы древние ящеры восстали против людей.",6+,6.8,1 467 оценок,['приключения'],"['Руана Ли', 'Хуби Ю']"
Карусель,['16:00'],"Ну, погоди! Каникулы",2021 — по н.в.,"Волк больше не пытается съесть Зайца — он хочет его победить. В живописных горах и на солнечных пляжах герои мультсериала участвуют в различных спорах, конкурсах и спортивных состязаниях. Чаще всего не имеющий преимущества Волк выбирает нечестные методы борьбы и жульничает, из-за чего попадает в нелепые и смешные ситуации.
«Ну погоди! Каникулы» — это перезапуск культового советского мультсериала «Ну, погоди!».",6+,5.9,316 оценок,['для детей'],"['Андрей Жидков', 'Максим Волков']"
Карусель,['17:10'],Барбоскины,2011 — по н.в.,"Барбоскины — это большое собачье семейство, которое живет совсем как люди. Папа занят работой и карьерой и не расстается с ноутбуком и телефоном. Мама — домохозяйка, но мечтает стать актрисой. Щенята делают то же самое, что и дети их возраста. Дружок — старший в семье, любит играть в футбол, Роза — красотка-блондинка, увлекается модой, Гена — застенчивый ботаник, мечтающий о Нобелевской премии, Лиза — зануда-сладкоежка и Малыш — маленький проказник. Кстати, все собачки в семье разных пород, может, именно поэтому каждый день у Барбоскиных происходит что-нибудь невероятное.",0+,6.8,9 965 оценок,['для детей'],"['Екатерина Салабай', 'Елена Галдобина']"
Карусель,['19:10'],Ми-Ми-Мишки,2015 — 2021 (Сериал закончился),"Бурый медвежонок Кеша обожает все, что связано с современными технологиями, а его лучший друг — белый мишка по имени Тучка — считает, что самое главное — это забота об окружающей среде. Несмотря на то что они на первый взгляд абсолютно разные, сообща герои сериала «Ми-ми-мишки» находят выход из любой ситуации. В каждом эпизоде мультсериала друзей ждут веселые и увлекательные приключения. Им предстоит узнать много нового и интересного, научиться уважать различные взгляды, заботиться о природе и помогать друг другу.",0+,6.7,15 177 оценок,['комедия'],"['Алексей Миронов', 'Артур Толстобров', 'Вера Мякишева']"
Карусель,['21:00'],"Спокойной ночи, малыши!",1964 — по н.в.,"«Спокойной ночи, малыши!» — телепередача для детей дошкольного и младшего школьного возраста, существует с сентября 1964 года, никогда не переставала выходить в эфир и всегда была популярной. Задумывалась как «Сказка на ночь», на картинках с закадровым текстом. Позже появились кукольные спектакли и маленькие пьески для детей. С самого начала у программы был свой голос, уникальная песенка «Спят усталые игрушки», убаюкивающая малышей.
Сюжет каждого выпуска состоит из поучительной истории, в которой принимают участие кукольные персонажи: бесшабашный и слегка ленивый поросенок Хрюша, энергичный и исполнительный песик Филя, умный, рассудительный, но пугливый зайчик Степашка, осторожный, но хитрый медвежонок Мишутка. В конце юным зрителям предлагают мультфильм на обсуждаемую тему.",0+,8.1,2 977 оценок,['детское'],"['Анна Михалкова', 'Оксана Федорова', 'Виктор Бычков', 'Дмитрий Маликов', 'Валентина Леонтьева', 'Владимир Ухин', 'Ангелина Вовк', 'Татьяна Судец', 'Татьяна Веденеева', 'Юрий Николаев', 'Юрий Григорьев', 'Александр Леньков', 'Юлия Пустовойтова', 'Юрий Куклачев', 'Амаяк Акопян', 'Григорий Гладков', 'Дмитрий Хаустов', 'Николай Валуев']"
Карусель,['23:15'],Ералаш,1974 — по н.в.,"Детский юмористический киножурнал «Ералаш» состоит из историй, которые случаются с ребятами в школе и дома, во дворах и на улице. Поучительные кинозарисовки прививают молодому поколению любовь и уважение к сверстникам и окружающим. Каждый сюжет сериала начинается анимацией на тему серии. В сериале снимаются известные актеры и обычные школьники, многие из которых впоследствии становятся известными актерами. Первоначально выпуски «Ералаша» транслировались в кинотеатрах перед сеансом.",0+,7.8,6 202 оценки,['комедия'],"['Борис Грачевский', 'Виктор Волков']"
Карусель,['01:50'],Смешарики. Пин-код,2012 — 2016 (Сериал закончился),"После того как Пин изобретает летающий шарообразный корабль «Пинолет», Смешарики постоянно путешествуют на нем — по Земле, под ней и даже в космосе. Смешарики очень часто попадают в забавные и нелепые ситуации, из которых Пину и Лосяшу приходится их вызволять. Попутно они рассказывают друзьям о безграничных возможностях науки.
«Смешарики. Пин-Код» — это спин-офф популярного мультсериала «Смешарики». Цель «Пин-Кода» — сформировать интерес к изобретательству, техническому творчеству и науке у детей от 6 до 14 лет.",6+,7.5,2 187 оценок,['приключения'],"['Алексей Горбунов', 'Светлана Мардаголимова', 'Александра Аверьянова']"
Карусель,['03:25'],"Котики, вперед!",2012 — 2019 (Сериал закончился),"Котя и Катя — два маленьких котенка, брат и сестра. Котя — умный и рассудительный, а Катя — милая непоседа. Они обожают чудеса и приключения, а познавать мир им помогает необычная коробка с игрушками, в которой есть все на свете. Любознательные герои отправляются в удивительные и поучительные путешествия, благодаря которым они научатся делать самостоятельный выбор, отличать добро от зла, дружить и делиться, говорить спасибо, вовремя ложиться спать и многому другому.
Над мультсериалом «Котики, вперед!» работала международная команда, которая подарила миру такие детские проекты, как «Улица Сезам» и «Куми-Куми».",0+,6.3,409 оценок,['приключения'],['Владимир Пономарев']
Звезда,"['11:50', '13:25']",Государственная граница. Фильм 5. Год сорок первый,1980 — 1988 (Сериал закончился),"Военно-исторический сериал «Государственная граница» состоит из восьми фильмов, в которых идет речь об охране государственных границ в разные годы. Фильм первый переносит нас в 1917 год, когда только приняли декрет об организации погранслужбы. Идет речь о противоборстве между пограничниками и бандитами, пытающимися перевозить через границу разного рода ценные вещи. События второго фильма происходят летом 21-го года на советско-польской границе, когда защитникам границы приходится столкнуться с набегами банд белополяков. Фильм третий расскажет о том, как была организована охрана границ на Дальнем Востоке и затронет 1929 год. Четвертый фильм повествует о событиях 30-х годов, когда пограничники вынуждены были вступить в противоборство с басмачами на границах Средней Азии. В первые дни войны вся тяжесть сражений пришлась на долю именно погранвойск — об этом фильм пятый.",12+,8.1,8 355 оценок,['исторический'],"['Борис Степанов', 'Вячеслав Никифоров', 'Геннадий Иванов']"
Звезда,"['16:00', '16:30', '17:05', '17:32']",Разведчики: Война после войны,2008,"С окончанием Великой Отечественной войны в стране наступает долгожданный мир. Но уже через год жители одного из южных приморских городков теряют покой: здесь начинает орудовать неуловимая банда, совершившая за короткий период времени несколько дерзких ограблений и жестоких убийств. Местные органы правопорядка не в силах дать должный отпор распоясавшимся бандитам, руководимым жестоким и беспощадным Артистом. Безнаказанность подталкивает преступников на ограбление склада с оружием одной из воинских частей, расположенной недалеко от города.",16+,7.1,78 оценок,['детектив'],['Александр Замятин']
Звезда,['01:25'],Один шанс из тысячи,1968,"Действие фильма разворачивается в Крыму в 1942 году, в самый разгар Великой Отечественной войны. Отряд десантников выполняет задание — они должны пересечь линию фронта и встретиться с партизанским отрядом Миронова. Капитан Мигунько, командующий десантниками, сумел вывести своих ребят из вражеского окружения, попутно прихватив в плен немецкого разведчика Двигубского. Мигунько, владеющий немецким языком, решает представиться вторым помощником полковника Кестера, чтобы выведать у вражеского языка необходимые советской разведке сведения. Участие в создании сценария военного фильма «Один шанс из тысячи» принимал известный режиссер Андрей Тарковский.",16+,7.5,326 оценок,['военный'],['Леон Кочарян']
Звезда,['02:50'],Опасные тропы,1954,"В уссурийской тайге планируется крупное промышленное строительство, которое приостановлено из-за загадочной эпидемии неизвестной инфекционной болезни. Лучшие советские микробиологи исследуют причины возникшей болезни и пытаются найти вакцину, чтобы остановить эпидемию. В их ряды проникает диверсант, который должен свести все усилия ученых на нет и расстроить строительство, не допустив его завершения. Молодой ученый Василий Желудев, разоблачив диверсанта, пытается его обезвредить. Злоумышленник бежит в тайгу, где опасные тропы могут завести в такие дебри, из которых невозможно выбраться.",12+,6.9,103 оценки,['приключения'],"['Евгений Алексеев', 'Александр Алексеев']"
Че,"['07:30', '07:55', '08:10', '08:35', '09:05', '09:35', '10:00', '10:30', '11:00', '11:30']",Дорожные войны,2010 — по н.в.,"Документальный проект «Дорожные войны» рассказывает о работе сотрудников ГИБДД. Программа основана на материале, снятом видеорегистраторами патрульных машин, уличными камерами наблюдения и случайными очевидцами. Также присутствуют и собственные репортажи от съемочной группы канала «Перец», выезжающей на дежурство вместе с экипажами ГИБДД. Сюжеты получаются разные: от смешных до трагических, от поучительных до просто вызывающих недоумение.",16+,6.4,202 оценки,['документальное'],[]
Че,"['12:00', '13:00', '14:00', '15:00', '16:00']",Солдаты 8,2004 — 2013 (Сериал закончился),"Городской мажор Мишка Медведев и простой паренек из деревни Кузьма Соколов, ранее бывшие земляками, но на длительное время потерявшие связь, попадают в армию — каждый по своей причине. Сначала ребятам приходится туго: их бьют и обижают «старики» — особенно достается Медведеву. Но они быстро адаптировались: Соколов нашел себе друга — прапорщика Шматко, а у Медведева начинается роман с медсестрой Ириной Пылеевой. Но оказывается, что не только Медведев влюблен в медсестру, а еще и заместитель командира части по воспитательной работе майор Колобков.

Комедийный сериал о жизни солдат-срочников и их командиров «Солдаты» вышел на экраны в 2004 году и стал одним из самых успешных проектов телеканала РЕН ТВ. Режиссером выступил Сергей Арланов, автором идеи — Вячеслав Муругов. По вселенной сериала сняли несколько спин-оффов, а прапорщик Шматко в исполнении актера Алексея Маклакова, Соколов в исполнении Ивана Моховикова, сержант Пылеева, сыгранная актрисой Ольгой Фадеевой, и многие другие герои завоевали народную любовь.",18+,7.1,6 851 оценка,['драма'],['Сергей Арланов']
Че,"['20:00', '21:00', '02:40', '03:30', '04:15']",Решала,2017 — по н.в.,"Влад Чижов — блогер, который занимается разоблачением аферистов всех мастей. В каждом выпуске проекта «Решала» он моделирует определенные ситуации, которые наглядно показывают, как действуют мошенники, подробно разбирает схемы, которыми они пользуются, и находит способы их обойти. Влад не только рассказывает об опасностях, подстерегающих доверчивых граждан, но и помогает людям добиться справедливости, давая практические советы о том, что делать и куда обращаться, если кто-то посягнул на ваше имущество, деньги и даже жизнь.",16+,6.5,681 оценка,['развлекательное'],['Влад Чижов']
Че,"['00:00', '01:00', '01:55']",Опасные связи,2019 — по н.в.,"Главные герои шоу — обычные люди, которые подозревают свою вторую половинку в измене, но не имеют весомых доказательств. Используя современную технику и навыки слежки специальные агенты Дмитрий Рыбин и Карен Кочарян собирают улики и помогают своим клиентам опровергнуть или установить факт измены. Если подозреваемый действительно становится изменщиком, клиент сам решает, что делать с обманщиком или обманщицей.",18+,5.0,136 оценок,['развлекательное'],"['Дмитрий Рыбин', 'Денис Гребенюк', 'Карен Кочарян']"
Ю,"['05:25', '07:00', '09:00']",Маша и Медведь,2009 — по н.в.,"Маша — озорная маленькая девочка — немного шкодлива и непослушна. Предпочитает носить платки и платья в розовом цвете в любое время года. Живет на железнодорожном полустанке. О родителях ничего не известно — предположительно работают в городе и разрешают Маше играть в лесу. Все лесные звери до ужаса боятся шустрой девочки. Она упряма, настойчива, любознательна и по-детски наивна. Очень любит приключения и постоянно втягивает в них спокойного и живущего размеренной жизнью Медведя.
Медведь — в прошлом успешный цирковой актер, а на данный момент является другом и наставником любопытной девочки Маши. В его уютном лесном доме есть все современные удобства — электричество, телефон, почтовый ящик. Медведь любит рыбачить, разводит пчел, собирает ягоды и грибы, выращивает всё необходимое на собственных 6-и сотках. В доме — множество цирковых наград и афиш: Миша умеет жонглировать, кататься на велосипеде, коньках и роликах. Встреча с Машей не оставила ни следа от его размеренной жизни — Медведь погрузился в бесконечные экстремальные приключения и увлекательные авантюры. Поначалу ему это не нравилось, но со временем он понял, что больше не может жить по-старому — Маша наполнила его жизнь яркими красками! Мультсериал «Маша и Медведь» прекрасно подходит как детям, так и взрослым.",0+,7.5,101 361 оценка,['комедия'],"['Олег Кузовков', 'Олег Ужинов', 'Денис Червяцов']"
Ю,"['21:00', '22:00', '23:00']",Дом-2,2004 — по н.в.,"«Дом 2» — российское реалити-шоу, выходящее на телеканале ТНТ с 2004 года и являющееся продолжение другого аналогичного проекта — «Дом». Участники «Дома 2», девушки и молодые люди, пытаются найти и построить на телешоу свою любовь. Параллельно они занимаются строительством дома, который достанется паре участников, доказавшей глубину и искренность своих отношений. Ведущие передачи — Ксения Бородина и — с 30 декабря 2008 года — Ольга Бузова. До 6 июля 2012 года ведущей проекта также являлась Ксения Собчак, по истечении срока действия контракта отказавшаяся сотрудничать с телепроектом. С момента старта реалити-шоу в нем приняло участие более 1000 человек.",18+,1.6,12 489 оценок,['реалити-шоу'],"['Дава (Давид Манукян)', 'Ксения Собчак', 'Ксения Бородина', 'Ольга Бузова', 'Ольга Орлова', 'Елена Темникова', 'Влад Кадони', 'Саша Спилберг']"
Ю,"['00:05', '01:05']",Черная любовь,2015 — 2017 (Сериал закончился),"Художница Нихан, дочь богатого бизнесмена, и талантливый инженер Кемаль, сын простого парикмахера, случайно знакомятся в автобусе. Они с первого взгляда влюбляются друг в друга несмотря на то, что живут в совершенно разных мирах: она — из гламурной части Стамбула, он вырос в бедном квартале. Счастью влюбленных пытается помешать окружение Нихан, и вскоре девушка оказывается перед сложным выбором. Она вынуждена бросить Кемаля, и он с разбитым сердцем уезжает в другой город.
Спустя пять лет, став успешным инженером, он возвращается в Стамбул, чтобы заключить контракт с мужем Нихан. Герой сериала «Черная любовь» полон решимости отомстить бывшей возлюбленной.",16+,7.4,3 985 оценок,['мелодрама'],"['Хилаль Сарал', 'Экин Пандир']"
Ю,"['01:50', '02:45']",Измены,2019 — по н.в.,"Героини шоу — женщины, подозревающие своих возлюбленных в неверности. Ведущие программы — психолог, адвокат и хакер — помогают героиням проверить свои догадки. Они организуют слежку, устанавливают скрытые камеры и проверяют выдержку мужчин, подсылая к ним соблазнительных искусительниц. Если факт измены подтверждается, героиня решает, что делать с неверным возлюбленным: простить, наказать или сделать вид, что ничего не было.",16+,3.9,40 оценок,['реалити-шоу'],"['Татьяна Виноградова', 'Ирина Минеева', 'Петр Корнеев']"
2x2,['08:25'],Доктор Айболит,1984 — 1985 (Сериал закончился),"Доктор Айболит — чуткий и добрый ветеринар, который всегда спешит на помощь к своим пациентам. У него есть враг — злой разбойник Бармалей, не умеющий любить и дружить. Бармалей становится пиратом и намеренно отравляет всех зверей в Африку, насмехаясь над их мучениями со своего черного и мрачного корабля. Но хорошо, что все это видел добродушный Гиппопотам, который вовремя позвонил в Ленинград к тому, кто сможет помочь. Доктор с друзьями — попугаем Карудо, собакой и совой — отправляются к берегам Африки.
Мультфильм «Доктор Айболит», состоящий из семи историй, снят по сказке и стихам Корнея Чуковского.",6+,7.7,5 394 оценки,['приключения'],['Давид Черкасский']
2x2,"['10:15', '10:30', '10:45', '11:00', '11:15', '11:30', '11:42', '12:05', '12:20', '12:35', '12:50', '13:05', '13:20', '13:35', '13:50', '14:05', '14:17', '14:30', '14:45', '15:00', '15:12', '15:25', '15:42', '16:00', '16:15', '16:30', '16:45']",Приключения Пети и Волка,2018 — по н.в. (16 декабря 2024 ожидается выход 1 серии 4 сезона),"Петя — обычный городской школьник, который любит разные гаджеты и живет с мамой, папой и дедушкой. Он немного нервный и пугливый, но добрый и отзывчивый и привык доводить дела до конца. Однажды в его жизни появляется Волк, который путешествует по сказочным мирам и помогает их обитателям решать необычные проблемы. Волк вовлекает Петю в один из своих «заказов» и вскоре мальчик становится полноценным напарником говорящего зверя. Вместе герои избавляют царя от привидений, защищают Кощея от золотоискателей, лечат амнезию Деда Мороза и совершают еще множество добрых дел, помогая сказочным персонажам.
«Приключения Пети и Волка» — мультсериал для детей и подростков школьного возраста с захватывающим сюжетом, интеллектуальным юмором и многочисленными отсылками к сказкам, литературным и кинематографическим произведениям, а также поп-культурным явлениям.
",6+,6.5,558 оценок,['приключения'],['Алексей Лебедев']
2x2,"['17:00', '17:30', '18:00', '18:25', '18:55', '19:30', '20:05', '20:40']",Губка Боб Квадратные Штаны,1999 — по н.в.,"Главный герой мультсериала — губка по имени Губка Боб квадратные штаны, в русском дубляже чаще всего называемый Спанч Бобом Сквэ Пэнтсом. Он проживает в доме-ананасе вместе с улиткой по кличке Гэри, которая повадками скорее напоминает домашнего кота. Друзья Губки Боба — подводные обитатели: морская звезда по имени Патрик, раздражительный надменный кальмар Сквидвард и белка по имени Сэнди. Спанч Боб работает поваром в закусочной «Красти Краб», которая управляется старым скрягой мистером Крабсом. Сюжетные линии строятся вокруг безуспешных стараний Губки Боба получить права на вождение подводного катера и различных приключений Боба и Патрика, в которые они попадают из-за своей глупости или наивности.",12+,6.3,12 946 оценок,['комедия'],"['Алан Смарт', 'Пол Тиббит', 'Уолт Дорн']"
2x2,"['23:05', '23:40', '00:05', '00:40', '01:00', '01:25', '01:45', '02:10', '02:30']",Южный парк,1997 — по н.в.,"Приключения четырёх мальчиков-третьеклашек, живущих в маленьком городке Саус-Парк, штат Колорадо, — совсем не детские. Сериал высмеивает парадоксы американской культуры и абсурдность текущих мировых событий, а также подвергает критике характерное для современной тв-культуры лицемерие, игнорируя всевозможные правила и табу. «Южный парк» выходит поздно вечером и позиционируется как мультфильм для взрослых. Работа над каждой серией ведётся в два этапа: на первом авторы придумывают общую концепцию и сюжет, а на втором — менее чем за неделю до выхода эпизода на экраны — дорабатывают детали, что позволяет им быстро реагировать на происходящее в мире. «Южный парк» — один из самых продолжительных мультсериалов в истории.",18+,7.3,5 523 оценки,['комедия'],"['Трей Паркер', 'Эрик Стоф', 'Мэтт Стоун']"
СТС Love,"['05:04', '05:09', '05:14', '05:19', '05:24', '05:29', '05:34', '05:39', '05:44', '05:49', '05:54', '06:00', '06:06', '06:13', '06:19', '06:26', '06:32', '06:39', '06:45', '06:52', '06:58', '07:05', '07:11', '07:18', '07:25', '07:31', '07:38', '07:44', '07:51', '07:57', '08:04', '08:10', '08:17', '08:23', '08:30', '08:36', '08:43', '08:50', '08:56', '09:03', '09:09', '09:16', '09:22', '09:29', '09:35', '09:42', '09:48', '09:55', '10:01', '10:08', '04:10', '04:14', '04:19', '04:24', '04:29', '04:34', '04:39', '04:44', '04:49', '04:54', '04:59']",Три кота,2015 — по н.в.,"Маленькие любознательные котята Коржик, Компот и Карамелька не знают, что такое скука. Вместе они учатся выражать свои эмоции, поддерживать друг друга и находить выход из любой ситуации, обращаясь за помощью к родителям или собственной фантазии. Познавательный мультсериал «Три кота» в игровой форме рассказывает о семейных отношениях между детьми разного возраста и их родителями, о любви и уважении к своим близким и друзьям.",0+,7.1,2 965 оценок,['приключения'],['Дмитрий Высоцкий']
СТС Love,"['10:15', '10:47', '11:20', '11:52', '12:25', '12:57', '13:30', '14:02', '14:35', '15:07']",Кухня,2012 — 2016 (Сериал закончился),"Максим Лавров одержим мечтой стать знаменитым шеф-поваром. Он отправляется в Москву, чтобы устроиться в известный ресторан, владельцем которого является звезда шоу-бизнеса. Кухней этого ресторана заведует прославленный шеф-повар Виктор Баринов. Он знает сильные стороны своего таланта и гастрономические слабости своих едоков, поэтому царствует на кулинарном пьедестале с высоко поднятой головой. Оборотная сторона этого идеального образа — злоупотребление алкоголем, страсть к азартным играм и невыносимый характер. В гневе Баринов страшен, в загуле — неукротим. Отвязную эпикурейскую натуру кулинарного гуру готовы терпеть многие, но только не арт-директор ресторана Виктория Гончарова. Молодая успешная карьеристка с ледяным сердцем и деловым подходом к личной жизни, Виктория готова пойти по головам, чтобы только обеспечить столичному ресторану славу лучшего места в городе. Личное счастье она понимает как личную свободу, помноженную на личные успехи. И никаких мужчин — они так отвлекают… Максим оказывается в центре непрекращающейся дуэли между шеф-поваром и арт-директором.
Первый сезон сериала «Кухня» вышел на экраны в 2012 году. На тот момент проект был самым дорогим среди российских сериалов — стоимость одной серии составила порядка $200 000. Главные роли в комедийном сериале сыграли Дмитрий Назаров, Марк Богатырев, Дмитрий Нагиев, Елена Подкаминская, Марина Могилевская, Никита Тарасов, Ольга Кузьмина, Ольга Кузьмина, Сергей Лавыгин и другие актеры.",16+,7.5,64 179 оценок,['комедия'],"['Дмитрий Дьяченко', 'Жора Крыжовников', 'Антон Федотов']"
СТС Love,"['15:40', '16:05', '16:31', '16:57', '17:22', '17:48', '18:14', '18:40', '19:05', '19:31', '19:57', '20:22', '20:48', '21:14', '21:40', '21:45', '21:51', '21:57', '22:02', '22:08', '22:14', '22:20', '22:25', '22:31', '22:37', '22:42', '22:48', '22:54']",Воронины,2009 — 2019 (Сериал закончился),"Ничем не примечательная семейная пара растит детей в обычной «сталинке». Отец семейства Костя Воронин — спортивный журналист, его жена Вера — домохозяйка, и у них трое детей: семилетняя Маша, близнецы Филя и Киря. Соседи по лестничной площадке — родители Кости: Галина Ивановна, Николай Петрович и костин старший брат, капитан милиции Леня. Однажды Костя убрал перегородку между балконами, которая отделяла квартиры родителей и молодой семьи. Но он не знал, что убрал не только стенку, но и разумную преграду между его личной жизнью и родителями. Теперь родители Кости приходят в гости по нескольку разу в день, а его мама все время пытается разобраться и помочь супружеской паре, даже если они в этом не нуждаются. Масло в огонь подливает и старший брат Кости. Ему стыдно, что он, будучи сорокалетним майором, не женат и живет вместе с родителями. Леня с детства завидовал Косте и спустя многие годы чувство зависти не утихло.
Сериал «Воронины» является адаптацией американского ситкома «Все любят Рэймонда» и впервые появился на экранах в 2009 году. Проект попал в Книгу рекордов Гиннесса как самый продолжительный адаптированный сериал в истории мирового телевидения. Начиная с 11 сезона ситком получил самостоятельное развитие и стал по-настоящему народным сериалом. Роли Ворониных-старших исполнили актер Борис Клюев и актриса Анна Фроловцева. Образы Веры, Кости и Лени воплотили на экране Екатерина Волкова, Георгий Дронов и Станислав Дужников.",18+,5.8,15 273 оценки,['комедия'],"['Александр Жигалкин', 'Артем Логинов']"
СТС Love,"['23:00', '23:29', '23:58', '00:27', '00:56']",Дылды,2019 — по н.в.,"Главный герой сериала — успешный тренер, сексист и бабник Михаил Ковалев — из-за скандального характера и своего неуважительного отношения к женщинам теряет работу. Единственный шанс вернуться в Суперлигу — выиграть чемпионат с провинциальной студенческой женской командой. Задачу осложняют проректор-перфекционист Ирина и затаившая на Михаила обиду экс-девушка Наталья, которые постараются сделать все, чтобы Ковалев проиграл.",16+,7.1,2 837 оценок,['комедия'],['Сергей Сенцов']
СТС Love,"['01:25', '01:48', '02:11']",Папины дочки,2007 — 2012 (Сериал закончился),"Практикующего психотерапевта, эксперта в семейных отношениях, бросает жена. Он остается один с пятью дочерьми на руках. Но это — только начало кошмара. С ним остаются теща и куча проблем! Сможет ли отец-одиночка, отчаявшийся психотерапевт, распугавший всех клиентов жалобами на жизнь, прокормить семью и снова обрести личное счастье? На горизонте уже появилась молодая, привлекательная и очень богатая клиентка — жена миллионера с Рублевки. Смогут ли папины дочки разжалобить ее и уговорить взять папу сначала на работу, а потом, глядишь, и в мужья?
Комедийный ситком «Папины дочки» транслировался с 2007 по 2013 год и получил четыре премии ТЭФИ, став одним из самых высокорейтинговых шоу СТС и первым российским сериалом, права на адаптацию которого купил зарубежный телеканал (в Германии он выходил под названием «Полный дом дочек»). В 2023 году вышло продолжение легендарного ситкома — «Папины дочки. Новые». В том же году состоялась премьера полнометражного фильма «Папины дочки. Новогодние».
Главные роли в оригинальных, старых «Папиных дочках» играют актеры Андрей Леонов, Нонна Гришаева, Мирослава Карпович, Анастасия Сиваева, Дарья Мельникова, Елизавета Арзамасова, Екатерина Старшова.",12+,6.3,11 606 оценок,['комедия'],"['Ирина Васильева', 'Александр Жигалкин', 'Карен Захаров']"
СТС Love,"['02:35', '03:22']",Маргоша,2009 — 2011 (Сериал закончился),"Драматический сериал с элементами комедии — история о том, как трудно быть женщиной. Игорь Ребров (Гоша) — главный редактор успешного глянцевого мужского журнала (хотя сам себя считает главным редактором женских сердец). Женщин он покоряет с поразительной лёгкостью. Впрочем, с такой же лёгкостью он с ними и расстаётся. Но не всё так просто: после одной страстной ночи с девушкой по имени Карина его жизнь меняется. Оказавшись в числе жертв, девушка придумывает достаточно изощрённый план мести и отправляется к колдунье. На следующее утро Гоша просыпается и обнаруживает, что сам стал женщиной. Под именем Маргарита Гоша устраивается работать в свой родной журнал. Отношения с коллегами сложно назвать хорошими — здесь её абсолютно никто не ждал. Интриги, борьба за кресло главного редактора, оказавшееся вакантным после таинственного исчезновения Гоши, женская зависть и домогательства со стороны мужчин — Маргоше предстоит научиться быть женщиной и испытать все плюсы и минусы жизни «по ту сторону баррикад».",18+,6.4,2 655 оценок,['драма'],['Сергей Арланов']
Суббота!,"['05:00', '05:30', '06:00', '06:30', '07:00', '07:50', '08:20', '09:10', '09:35', '10:00', '10:40', '11:30', '11:50', '12:20', '13:15', '13:40', '14:00', '14:30', '14:55', '15:10', '15:40', '16:00', '16:30', '16:50', '17:20', '17:50', '18:00', '18:30', '03:40', '04:30']",Маша и Медведь,2009 — по н.в.,"Маша — озорная маленькая девочка — немного шкодлива и непослушна. Предпочитает носить платки и платья в розовом цвете в любое время года. Живет на железнодорожном полустанке. О родителях ничего не известно — предположительно работают в городе и разрешают Маше играть в лесу. Все лесные звери до ужаса боятся шустрой девочки. Она упряма, настойчива, любознательна и по-детски наивна. Очень любит приключения и постоянно втягивает в них спокойного и живущего размеренной жизнью Медведя.
Медведь — в прошлом успешный цирковой актер, а на данный момент является другом и наставником любопытной девочки Маши. В его уютном лесном доме есть все современные удобства — электричество, телефон, почтовый ящик. Медведь любит рыбачить, разводит пчел, собирает ягоды и грибы, выращивает всё необходимое на собственных 6-и сотках. В доме — множество цирковых наград и афиш: Миша умеет жонглировать, кататься на велосипеде, коньках и роликах. Встреча с Машей не оставила ни следа от его размеренной жизни — Медведь погрузился в бесконечные экстремальные приключения и увлекательные авантюры. Поначалу ему это не нравилось, но со временем он понял, что больше не может жить по-старому — Маша наполнила его жизнь яркими красками! Мультсериал «Маша и Медведь» прекрасно подходит как детям, так и взрослым.",0+,7.5,101 361 оценка,['комедия'],"['Олег Кузовков', 'Олег Ужинов', 'Денис Червяцов']"
Суббота!,"['05:50', '08:15', '09:50', '11:20', '13:05', '13:50', '14:50', '16:45', '17:40', '18:20']",Машины сказки,2011 (Сериал закончился),"Что любят читать, смотреть и слушать абсолютно все дети и даже многие взрослые? Конечно же, сказки! А наша Маша, оказывается, очень любит их рассказывать!
Мультипликационный проект «Машины сказки» знакомит нас с еще одной гранью таланта героини популярного мультсериала «Маша и Медведь» — способностью юной сказочницы по-новому видеть и рассказывать любимые детские сказки! Все сказки, которые Маша рассказывает своим куклам, очень забавные, а их герои — харизматичные и веселые.
Яркий мир Машиной фантазии понравится всем — и самым маленьким ребятишкам, и их родителям, а также бабушкам и дедушкам!",0+,7.0,16 123 оценки,['для детей'],"['Ринат Газизов', 'Денис Червяцов']"
Суббота!,"['06:55', '09:00', '10:30', '13:30', '14:20', '15:55', '17:15', '17:55', '18:55']",Машкины страшилки,2014 (Сериал закончился),"Каждый эпизод мультипликационного сериала — это история о детских страхах, рассказанная девочкой Машей. Героями повествования становятся дети, которые боятся темноты, воды или чудовищ. Мультсериал научит юных зрителей победить собственные страхи, ведь каждая пугающая история в итоге оказывается смешной и поучительной.
Сериал «Машкины страшилки» является спин-оффом мультипликационного сериала «Маша и медведь».",0+,6.8,16 091 оценка,['комедия'],"['Олег Кузовков', 'Денис Червяцов', 'Ринат Газизов']"
