Channel,Time,Program,Year Release,Description,Age Limit,Rating,Number of Ratings,Categories,Presenters
Звезда,['03:30'],Снегурочка,1968,"Экранизация пьесы А.Н. Островского «Снегурочка» из цикла «Весенние сказки». Снегурочка — невероятно красивая, но замкнутая и холодная девушка, появившаяся в деревне берендеев. Ее красота стала привлекать к ней внимание молодых парней, но всем в ответ достается лишь ледяной взгляд молчаливой красавицы. Чтобы избежать ссор, жители решают накануне праздника Солнца устроить соревнование — кто до восхода покорит ледяное сердце Снегурочки, тот и станет ее суженым.",12+,7.3,3 300 оценок,['детский'],['Павел Кадочников']
Че,"['15:00', '16:00', '17:00']",Решала,2017 — по н.в.,"Влад Чижов — блогер, который занимается разоблачением аферистов всех мастей. В каждом выпуске проекта «Решала» он моделирует определенные ситуации, которые наглядно показывают, как действуют мошенники, подробно разбирает схемы, которыми они пользуются, и находит способы их обойти. Влад не только рассказывает об опасностях, подстерегающих доверчивых граждан, но и помогает людям добиться справедливости, давая практические советы о том, что делать и куда обращаться, если кто-то посягнул на ваше имущество, деньги и даже жизнь.",16+,6.5,681 оценка,['развлекательное'],['Влад Чижов']
Че,"['22:00', '22:30', '23:00', '00:00', '01:00', '01:55']",Опасные связи,2019 — по н.в.,"Главные герои шоу — обычные люди, которые подозревают свою вторую половинку в измене, но не имеют весомых доказательств. Используя современную технику и навыки слежки специальные агенты Дмитрий Рыбин и Карен Кочарян собирают улики и помогают своим клиентам опровергнуть или установить факт измены. Если подозреваемый действительно становится изменщиком, клиент сам решает, что делать с обманщиком или обманщицей.",18+,5.0,136 оценок,['развлекательное'],"['Дмитрий Рыбин', 'Денис Гребенюк', 'Карен Кочарян']"
Че,"['02:40', '03:30', '04:20']",Утилизатор,2015 — по н.в.,"Участниками телепрограммы могут стать владельцы старых автомобилей. Ведущий телешоу «Утилизатор», автомеханик с большим опытом, сразу определяет истинную стоимость ржавого «железного коня». Для того чтобы получить существенную сумму денег, автовладельцу нужно правильно ответить на вопросы викторины. Десять верных ответов приносят дополнительные 50 000 руб. Выигранный капитал можно истратить на тюнинг своего автомобиля или же на утилизацию. Уничтожение старого автохлама происходит очень зрелищными способами.",16+,5.9,203 оценки,['реалити-шоу'],['Юрий Сидоренко']
Ю,"['05:20', '07:00', '09:00']",Маша и Медведь,2009 — по н.в.,"Маша — озорная маленькая девочка — немного шкодлива и непослушна. Предпочитает носить платки и платья в розовом цвете в любое время года. Живет на железнодорожном полустанке. О родителях ничего не известно — предположительно работают в городе и разрешают Маше играть в лесу. Все лесные звери до ужаса боятся шустрой девочки. Она упряма, настойчива, любознательна и по-детски наивна. Очень любит приключения и постоянно втягивает в них спокойного и живущего размеренной жизнью Медведя.
Медведь — в прошлом успешный цирковой актер, а на данный момент является другом и наставником любопытной девочки Маши. В его уютном лесном доме есть все современные удобства — электричество, телефон, почтовый ящик. Медведь любит рыбачить, разводит пчел, собирает ягоды и грибы, выращивает всё необходимое на собственных 6-и сотках. В доме — множество цирковых наград и афиш: Миша умеет жонглировать, кататься на велосипеде, коньках и роликах. Встреча с Машей не оставила ни следа от его размеренной жизни — Медведь погрузился в бесконечные экстремальные приключения и увлекательные авантюры. Поначалу ему это не нравилось, но со временем он понял, что больше не может жить по-старому — Маша наполнила его жизнь яркими красками! Мультсериал «Маша и Медведь» прекрасно подходит как детям, так и взрослым.",0+,7.5,101 366 оценок,['комедия'],"['Олег Кузовков', 'Олег Ужинов', 'Денис Червяцов']"
Ю,"['21:00', '22:00']",Дом-2,2004 — по н.в.,"«Дом 2» — российское реалити-шоу, выходящее на телеканале ТНТ с 2004 года и являющееся продолжение другого аналогичного проекта — «Дом». Участники «Дома 2», девушки и молодые люди, пытаются найти и построить на телешоу свою любовь. Параллельно они занимаются строительством дома, который достанется паре участников, доказавшей глубину и искренность своих отношений. Ведущие передачи — Ксения Бородина и — с 30 декабря 2008 года — Ольга Бузова. До 6 июля 2012 года ведущей проекта также являлась Ксения Собчак, по истечении срока действия контракта отказавшаяся сотрудничать с телепроектом. С момента старта реалити-шоу в нем приняло участие более 1000 человек.",18+,1.6,12 489 оценок,['реалити-шоу'],"['Дава (Давид Манукян)', 'Ксения Собчак', 'Ксения Бородина', 'Ольга Бузова', 'Ольга Орлова', 'Елена Темникова', 'Влад Кадони', 'Саша Спилберг']"
Ю,['23:00'],Дом-2. Новая жизнь,2004 — по н.в.,"«Дом 2» — российское реалити-шоу, выходящее на телеканале ТНТ с 2004 года и являющееся продолжение другого аналогичного проекта — «Дом». Участники «Дома 2», девушки и молодые люди, пытаются найти и построить на телешоу свою любовь. Параллельно они занимаются строительством дома, который достанется паре участников, доказавшей глубину и искренность своих отношений. Ведущие передачи — Ксения Бородина и — с 30 декабря 2008 года — Ольга Бузова. До 6 июля 2012 года ведущей проекта также являлась Ксения Собчак, по истечении срока действия контракта отказавшаяся сотрудничать с телепроектом. С момента старта реалити-шоу в нем приняло участие более 1000 человек.",18+,1.6,12 489 оценок,['реалити-шоу'],"['Дава (Давид Манукян)', 'Ксения Собчак', 'Ксения Бородина', 'Ольга Бузова', 'Ольга Орлова', 'Елена Темникова', 'Влад Кадони', 'Саша Спилберг']"
Ю,"['00:00', '01:00']",Черная любовь,2015 — 2017 (Сериал закончился),"Художница Нихан, дочь богатого бизнесмена, и талантливый инженер Кемаль, сын простого парикмахера, случайно знакомятся в автобусе. Они с первого взгляда влюбляются друг в друга несмотря на то, что живут в совершенно разных мирах: она — из гламурной части Стамбула, он вырос в бедном квартале. Счастью влюбленных пытается помешать окружение Нихан, и вскоре девушка оказывается перед сложным выбором. Она вынуждена бросить Кемаля, и он с разбитым сердцем уезжает в другой город.
Спустя пять лет, став успешным инженером, он возвращается в Стамбул, чтобы заключить контракт с мужем Нихан. Герой сериала «Черная любовь» полон решимости отомстить бывшей возлюбленной.",16+,7.4,3 999 оценок,['мелодрама'],"['Хилаль Сарал', 'Экин Пандир']"
Ю,"['01:50', '02:40']",Измены,2019 — по н.в.,"Героини шоу — женщины, подозревающие своих возлюбленных в неверности. Ведущие программы — психолог, адвокат и хакер — помогают героиням проверить свои догадки. Они организуют слежку, устанавливают скрытые камеры и проверяют выдержку мужчин, подсылая к ним соблазнительных искусительниц. Если факт измены подтверждается, героиня решает, что делать с неверным возлюбленным: простить, наказать или сделать вид, что ничего не было.",16+,3.9,40 оценок,['реалити-шоу'],"['Татьяна Виноградова', 'Ирина Минеева', 'Петр Корнеев']"
2x2,['07:05'],Умка,1969,"Мультфильм о дружбе медвежонка по имени Умка и маленького мальчика. Им придется расстаться, так как полярная экспедиция заканчивается и людям приходится уходить из тех краев, где живут белые медведи.",12+,8.3,6 687 оценок,['короткометражный'],"['Владимир Попов', 'Владимир Пекарь']"
2x2,['07:17'],Умка ищет друга,1970,"Накануне нового года белый медвежонок Умка загрустил по своему другу — мальчику, живущему на полярной станции. Мальчик уехал в город на праздничную елку, а Умка вместе с мамой отправились на поиски пропитания. По пути Умке попалась украшенная елка, а значит где-то поблизости должны быть люди. Медвежонок обрадовался и убежал от мамы, чтобы встретиться со своим другом. «Умка ищет друга» — продолжение мультфильма о приключениях белого медвежонка на Северном полюсе.",6+,8.0,199 оценок,['короткометражный'],"['Владимир Пекарь', 'Владимир Попов']"
2x2,['07:30'],Ежик в тумане,1975,"Шедевр советской мультипликации, созданный Юрием Норштейном. Сюжет основан на сказке Сергея Козлова «Ежик в тумане». Каждый вечер Ежик ходит через лес в гости к своему другу Медвежонку, чтобы вдвоем посидеть и любоваться бесчисленными звездами. Они даже разделили небо, чтобы звезд досталось каждому. Ориентиром служила печная труба, по правую сторону которой были звезды Медвежонка, а по левую — Ежика. Однажды, когда Ежик шел в очередной раз к Медвежонку, на лес опустился густой туман.
«Ежик в тумане» был признан лучшим мультфильмом всех времен согласно результатам опроса более 140 кинокритиков и мультипликаторов разных стран.",0+,8.0,7 094 оценки,['короткометражный'],['Юрий Норштейн']
2x2,"['07:45', '08:45']",Остров сокровищ,1988,"Комедийная экранизация знаменитого романа «Остров сокровищ» о поиске клада пирата Флинта. Мультипликационный сюжет прерывается музыкальными номерами, снятыми с участием актёров и иллюстрирующими события мультфильма или же касающимися определённых проблем, связанных с образом жизни пиратов. При этом манера съёмок различается в разных эпизодах: где-то изображение цветное, где-то чёрно-белое; одна сцена имитирует немой фильм, используя интертитры; в начальном эпизоде живые съёмки совмещены с мультипликацией.",12+,8.1,7 353 оценки,['мультфильмы'],['Давид Черкасский']
2x2,"['10:00', '10:15', '10:30', '10:45', '11:00', '11:15', '11:30', '11:42', '12:05', '12:20', '12:35', '12:50', '13:05', '13:20', '13:35', '13:50', '14:05', '14:17', '14:30', '14:45', '15:00', '15:12', '15:25', '15:42', '16:00', '16:15', '16:30', '16:45']",Приключения Пети и Волка,2018 — по н.в. (16 декабря 2024 ожидается выход 1 серии 4 сезона),"Петя — обычный городской школьник, который любит разные гаджеты и живет с мамой, папой и дедушкой. Он немного нервный и пугливый, но добрый и отзывчивый и привык доводить дела до конца. Однажды в его жизни появляется Волк, который путешествует по сказочным мирам и помогает их обитателям решать необычные проблемы. Волк вовлекает Петю в один из своих «заказов» и вскоре мальчик становится полноценным напарником говорящего зверя. Вместе герои избавляют царя от привидений, защищают Кощея от золотоискателей, лечат амнезию Деда Мороза и совершают еще множество добрых дел, помогая сказочным персонажам.
«Приключения Пети и Волка» — мультсериал для детей и подростков школьного возраста с захватывающим сюжетом, интеллектуальным юмором и многочисленными отсылками к сказкам, литературным и кинематографическим произведениям, а также поп-культурным явлениям.
",6+,6.5,558 оценок,['приключения'],['Алексей Лебедев']
2x2,"['17:00', '17:30', '18:00', '18:25', '18:55', '19:30', '20:05', '20:40']",Губка Боб Квадратные Штаны,1999 — по н.в.,"Главный герой мультсериала — губка по имени Губка Боб квадратные штаны, в русском дубляже чаще всего называемый Спанч Бобом Сквэ Пэнтсом. Он проживает в доме-ананасе вместе с улиткой по кличке Гэри, которая повадками скорее напоминает домашнего кота. Друзья Губки Боба — подводные обитатели: морская звезда по имени Патрик, раздражительный надменный кальмар Сквидвард и белка по имени Сэнди. Спанч Боб работает поваром в закусочной «Красти Краб», которая управляется старым скрягой мистером Крабсом. Сюжетные линии строятся вокруг безуспешных стараний Губки Боба получить права на вождение подводного катера и различных приключений Боба и Патрика, в которые они попадают из-за своей глупости или наивности.",12+,6.3,12 946 оценок,['комедия'],"['Алан Смарт', 'Пол Тиббит', 'Уолт Дорн']"
2x2,"['01:05', '01:30', '01:50', '02:15']",Южный парк,1997 — по н.в.,"Приключения четырёх мальчиков-третьеклашек, живущих в маленьком городке Саус-Парк, штат Колорадо, — совсем не детские. Сериал высмеивает парадоксы американской культуры и абсурдность текущих мировых событий, а также подвергает критике характерное для современной тв-культуры лицемерие, игнорируя всевозможные правила и табу. «Южный парк» выходит поздно вечером и позиционируется как мультфильм для взрослых. Работа над каждой серией ведётся в два этапа: на первом авторы придумывают общую концепцию и сюжет, а на втором — менее чем за неделю до выхода эпизода на экраны — дорабатывают детали, что позволяет им быстро реагировать на происходящее в мире. «Южный парк» — один из самых продолжительных мультсериалов в истории.",18+,7.3,5 523 оценки,['комедия'],"['Трей Паркер', 'Эрик Стоф', 'Мэтт Стоун']"
2x2,['02:35'],Гадкие американцы,2010 — 2012 (Сериал закончился),"Возьмите Нью-Йорк, добавьте к нему всех хоррор-персонажей и уродов из научной фантастики, тщательно всё перемешайте и получите мультипликационный сериал для взрослых «Гадкие Американцы». Главный герой Марк Лилли — сотрудник социальной службы по интеграции населения. Он помогает разным монстрам, демонам, пришельцам, роботам и всевозможной нечисти адаптироваться к новым условиям проживания и закрепиться в обществе. Многие, с кем Марку приходилось сталкиваться по работе, становятся его близкими друзьями. Например, его девушка — полудемон с рожками, а сосед — сексуально озабоченный зомби.",16+,7.2,143 оценки,['комедия'],"['Девин Кларк', 'Аарон Огенблик', 'Люси Снайдер', 'Род Амадор', 'Ричард Фергюсон-Халл', 'Лес Солис']"
СТС Love,"['10:15', '10:47', '11:20', '11:52', '12:25', '12:57', '13:30', '14:02', '14:35', '15:07']",Кухня,2012 — 2016 (Сериал закончился),"Максим Лавров одержим мечтой стать знаменитым шеф-поваром. Он отправляется в Москву, чтобы устроиться в известный ресторан, владельцем которого является звезда шоу-бизнеса. Кухней этого ресторана заведует прославленный шеф-повар Виктор Баринов. Он знает сильные стороны своего таланта и гастрономические слабости своих едоков, поэтому царствует на кулинарном пьедестале с высоко поднятой головой. Оборотная сторона этого идеального образа — злоупотребление алкоголем, страсть к азартным играм и невыносимый характер. В гневе Баринов страшен, в загуле — неукротим. Отвязную эпикурейскую натуру кулинарного гуру готовы терпеть многие, но только не арт-директор ресторана Виктория Гончарова. Молодая успешная карьеристка с ледяным сердцем и деловым подходом к личной жизни, Виктория готова пойти по головам, чтобы только обеспечить столичному ресторану славу лучшего места в городе. Личное счастье она понимает как личную свободу, помноженную на личные успехи. И никаких мужчин — они так отвлекают… Максим оказывается в центре непрекращающейся дуэли между шеф-поваром и арт-директором.
Первый сезон сериала «Кухня» вышел на экраны в 2012 году. На тот момент проект был самым дорогим среди российских сериалов — стоимость одной серии составила порядка $200 000. Главные роли в комедийном сериале сыграли Дмитрий Назаров, Марк Богатырев, Дмитрий Нагиев, Елена Подкаминская, Марина Могилевская, Никита Тарасов, Ольга Кузьмина, Ольга Кузьмина, Сергей Лавыгин и другие актеры.",16+,7.5,64 186 оценок,['комедия'],"['Дмитрий Дьяченко', 'Жора Крыжовников', 'Антон Федотов']"
СТС Love,"['15:40', '16:05', '16:31', '16:57', '17:22', '17:48', '18:14', '18:40', '19:05', '19:31', '19:57', '20:22', '20:48', '21:14', '21:40', '21:45', '21:51', '21:57', '22:02', '22:08', '22:14', '22:20', '22:25', '22:31', '22:37', '22:42', '22:48', '22:54']",Воронины,2009 — 2019 (Сериал закончился),"Ничем не примечательная семейная пара растит детей в обычной «сталинке». Отец семейства Костя Воронин — спортивный журналист, его жена Вера — домохозяйка, и у них трое детей: семилетняя Маша, близнецы Филя и Киря. Соседи по лестничной площадке — родители Кости: Галина Ивановна, Николай Петрович и костин старший брат, капитан милиции Леня. Однажды Костя убрал перегородку между балконами, которая отделяла квартиры родителей и молодой семьи. Но он не знал, что убрал не только стенку, но и разумную преграду между его личной жизнью и родителями. Теперь родители Кости приходят в гости по нескольку разу в день, а его мама все время пытается разобраться и помочь супружеской паре, даже если они в этом не нуждаются. Масло в огонь подливает и старший брат Кости. Ему стыдно, что он, будучи сорокалетним майором, не женат и живет вместе с родителями. Леня с детства завидовал Косте и спустя многие годы чувство зависти не утихло.
Сериал «Воронины» является адаптацией американского ситкома «Все любят Рэймонда» и впервые появился на экранах в 2009 году. Проект попал в Книгу рекордов Гиннесса как самый продолжительный адаптированный сериал в истории мирового телевидения. Начиная с 11 сезона ситком получил самостоятельное развитие и стал по-настоящему народным сериалом. Роли Ворониных-старших исполнили актер Борис Клюев и актриса Анна Фроловцева. Образы Веры, Кости и Лени воплотили на экране Екатерина Волкова, Георгий Дронов и Станислав Дужников.",18+,5.8,15 274 оценки,['комедия'],"['Александр Жигалкин', 'Артем Логинов']"
СТС Love,"['23:00', '23:29', '23:58', '00:27', '00:56']",Дылды,2019 — по н.в.,"Главный герой сериала — успешный тренер, сексист и бабник Михаил Ковалев — из-за скандального характера и своего неуважительного отношения к женщинам теряет работу. Единственный шанс вернуться в Суперлигу — выиграть чемпионат с провинциальной студенческой женской командой. Задачу осложняют проректор-перфекционист Ирина и затаившая на Михаила обиду экс-девушка Наталья, которые постараются сделать все, чтобы Ковалев проиграл.",16+,7.1,2 844 оценки,['комедия'],['Сергей Сенцов']
СТС Love,"['01:25', '01:48', '02:11']",Папины дочки,2007 — 2012 (Сериал закончился),"Практикующего психотерапевта, эксперта в семейных отношениях, бросает жена. Он остается один с пятью дочерьми на руках. Но это — только начало кошмара. С ним остаются теща и куча проблем! Сможет ли отец-одиночка, отчаявшийся психотерапевт, распугавший всех клиентов жалобами на жизнь, прокормить семью и снова обрести личное счастье? На горизонте уже появилась молодая, привлекательная и очень богатая клиентка — жена миллионера с Рублевки. Смогут ли папины дочки разжалобить ее и уговорить взять папу сначала на работу, а потом, глядишь, и в мужья?
Комедийный ситком «Папины дочки» транслировался с 2007 по 2013 год и получил четыре премии ТЭФИ, став одним из самых высокорейтинговых шоу СТС и первым российским сериалом, права на адаптацию которого купил зарубежный телеканал (в Германии он выходил под названием «Полный дом дочек»). В 2023 году вышло продолжение легендарного ситкома — «Папины дочки. Новые». В том же году состоялась премьера полнометражного фильма «Папины дочки. Новогодние».
Главные роли в оригинальных, старых «Папиных дочках» играют актеры Андрей Леонов, Нонна Гришаева, Мирослава Карпович, Анастасия Сиваева, Дарья Мельникова, Елизавета Арзамасова, Екатерина Старшова.",12+,6.3,11 607 оценок,['комедия'],"['Ирина Васильева', 'Александр Жигалкин', 'Карен Захаров']"
СТС Love,"['02:35', '03:22']",Маргоша,2009 — 2011 (Сериал закончился),"Драматический сериал с элементами комедии — история о том, как трудно быть женщиной. Игорь Ребров (Гоша) — главный редактор успешного глянцевого мужского журнала (хотя сам себя считает главным редактором женских сердец). Женщин он покоряет с поразительной лёгкостью. Впрочем, с такой же лёгкостью он с ними и расстаётся. Но не всё так просто: после одной страстной ночи с девушкой по имени Карина его жизнь меняется. Оказавшись в числе жертв, девушка придумывает достаточно изощрённый план мести и отправляется к колдунье. На следующее утро Гоша просыпается и обнаруживает, что сам стал женщиной. Под именем Маргарита Гоша устраивается работать в свой родной журнал. Отношения с коллегами сложно назвать хорошими — здесь её абсолютно никто не ждал. Интриги, борьба за кресло главного редактора, оказавшееся вакантным после таинственного исчезновения Гоши, женская зависть и домогательства со стороны мужчин — Маргоше предстоит научиться быть женщиной и испытать все плюсы и минусы жизни «по ту сторону баррикад».",18+,6.4,2 655 оценок,['драма'],['Сергей Арланов']
Суббота!,"['05:00', '05:30', '06:10', '06:40', '07:00', '07:25', '07:35', '07:50', '08:20', '09:00', '09:30', '10:30', '10:50', '11:20', '11:40', '12:10', '13:20', '13:30', '13:40', '14:20', '14:50', '15:30', '15:50', '16:10', '16:40', '17:20', '17:50', '18:05', '18:30', '03:40']",Маша и Медведь,2009 — по н.в.,"Маша — озорная маленькая девочка — немного шкодлива и непослушна. Предпочитает носить платки и платья в розовом цвете в любое время года. Живет на железнодорожном полустанке. О родителях ничего не известно — предположительно работают в городе и разрешают Маше играть в лесу. Все лесные звери до ужаса боятся шустрой девочки. Она упряма, настойчива, любознательна и по-детски наивна. Очень любит приключения и постоянно втягивает в них спокойного и живущего размеренной жизнью Медведя.
Медведь — в прошлом успешный цирковой актер, а на данный момент является другом и наставником любопытной девочки Маши. В его уютном лесном доме есть все современные удобства — электричество, телефон, почтовый ящик. Медведь любит рыбачить, разводит пчел, собирает ягоды и грибы, выращивает всё необходимое на собственных 6-и сотках. В доме — множество цирковых наград и афиш: Миша умеет жонглировать, кататься на велосипеде, коньках и роликах. Встреча с Машей не оставила ни следа от его размеренной жизни — Медведь погрузился в бесконечные экстремальные приключения и увлекательные авантюры. Поначалу ему это не нравилось, но со временем он понял, что больше не может жить по-старому — Маша наполнила его жизнь яркими красками! Мультсериал «Маша и Медведь» прекрасно подходит как детям, так и взрослым.",0+,7.5,101 366 оценок,['комедия'],"['Олег Кузовков', 'Олег Ужинов', 'Денис Червяцов']"
Суббота!,"['06:05', '08:15', '10:40', '11:10', '13:25', '13:35', '14:40', '16:35', '17:40', '18:20']",Машины сказки,2011 (Сериал закончился),"Что любят читать, смотреть и слушать абсолютно все дети и даже многие взрослые? Конечно же, сказки! А наша Маша, оказывается, очень любит их рассказывать!
Мультипликационный проект «Машины сказки» знакомит нас с еще одной гранью таланта героини популярного мультсериала «Маша и Медведь» — способностью юной сказочницы по-новому видеть и рассказывать любимые детские сказки! Все сказки, которые Маша рассказывает своим куклам, очень забавные, а их герои — харизматичные и веселые.
Яркий мир Машиной фантазии понравится всем — и самым маленьким ребятишкам, и их родителям, а также бабушкам и дедушкам!",0+,7.0,16 135 оценок,['для детей'],"['Ринат Газизов', 'Денис Червяцов']"
Суббота!,"['07:20', '08:55', '10:20', '11:35', '13:15', '14:05', '15:15', '17:15', '18:00']",Машкины страшилки,2014 (Сериал закончился),"Каждый эпизод мультипликационного сериала — это история о детских страхах, рассказанная девочкой Машей. Героями повествования становятся дети, которые боятся темноты, воды или чудовищ. Мультсериал научит юных зрителей победить собственные страхи, ведь каждая пугающая история в итоге оказывается смешной и поучительной.
Сериал «Машкины страшилки» является спин-оффом мультипликационного сериала «Маша и медведь».",0+,6.8,16 091 оценка,['комедия'],"['Олег Кузовков', 'Денис Червяцов', 'Ринат Газизов']"
Суббота!,"['19:00', '19:30', '20:00', '20:30']",Элен и ребята,1992 — 1994 (Сериал закончился),"Трое парней — Николя, Этьен и Кристиан поступают на факультет социологии Университета Париж-XIV. Но мечтают они не о карьере юристов, а о том, что в один прекрасный день станут музыкальными супер-звездами. А пока все свободное от учебы время ребята посвящают репетициям в старом гараже. Однажды в кафе «У Альфредо» парни встречают Кати и Элен. Девушки учатся на втором курсе того же университета, у них есть «сумасшедшая» подружка, американка из Техаса по имени Джоанна.
«Элен и ребята» — культовый французский молодежный телесериал, показанный, помимо Франции, в Бельгии, Швейцарии, Испании, Норвегии, России и многих странах Восточной Европы в середине 1990-х годов.",16+,6.8,5 051 оценка,['драма'],"['Жак Самин', 'Жерар Эспинасс', 'Марианн Фоссорье']"
Суббота!,"['23:20', '00:30']",Мятежный дух,2002 — 2003 (Сериал закончился),"Представьте себе, интернаты существуют не только для ребят, которые по тем или иным причинам остались без опеки родителей — есть и элитные школы-интернаты, где учатся исключительно отпрыски богатых и знаменитых родителей. Таким является и аргентинский колледж «Элитный путь», все ученики которого — выходцы только из богатых семей. В колледже царят свои суровые правила, однако, это не делает его учеников послушными и покладистыми, скорее даже наоборот. Каждый учащийся здесь стремиться как-то выделиться и привыкшие к роскошной беззаботной жизни, практически все ребята обладают очень непростыми характерами. Из-за этого забот у преподавателей и директора школы хоть отбавляй. Главными героями сериала «Мятежный дух» оказались красотка Мия, самодостаточная Марицца, Пабло и Мануэль. Они и их друзья будут постоянно попадать в разные ситуации, чинить между собой разборки и всё это будет длиться до тех пор, пока объединенные одной любовью к музыке, ребята не создадут свою музыкальную группу.",16+,7.5,672 оценки,['драма'],"['Мартин Мариани', 'Крис Морена', 'Мауро Скандолари']"
Суббота!,['01:30'],Великолепный век. Империя Кесем,2015 — 2017 (Сериал закончился),"Действие сериала разворачивается в XVII веке. В центре событий — полная опасных приключений, интриг и страстей жизнь прекрасной фаворитки османского султана Ахмеда I Кесем Султан. Волею судьбы она совсем юной попала в султанский гарем Ахмеда I и вскоре была удостоена имени Махпейкер, что означает «луноликая». Пройдя через множество испытаний, козни врагов и предательства, она стала одной из самых влиятельных фигур в Османской империи.
Сериал «Великолепный век. Империя Кесем» является продолжением популярного турецкого проекта «Великолепный век».",16+,6.8,6 331 оценка,['драма'],"['Зейнеп Гунай', 'Мерт Байкал', 'Ягыз Алп Акайдын']"
Суббота!,"['02:20', '02:40', '03:00', '03:20']",Как назвать эту любовь?,2011 — 2015 (Сериал закончился),"Сериал рассказывает историю любви Арнава и Кхуши. Арнав — жестокий и циничный бизнесмен, сердце которого смягчается только в присутствии сестры Анджали. Ради нее он готов пойти на любые жертвы, но в остальном он никогда и никому не прощает ошибок. Кхуши — жизнерадостная и добрая девушка, мечтающая найти своего принца. Однажды дороги Арнава и Кхуши пересекаются, когда его автомобиль задевает ее скутер. Кхуши отказывается от денег, чем безмерно удивляет героя, который привык к тому, что все покупается и продается. Со временем между ними возникают серьезные чувства. Как назвать эту любовь? Только время покажет. ",12+,8.3,3 291 оценка,['драма'],"['Джайшри Т.', 'Акшай Догра', 'Барун Собти', 'Санайя Ирани', 'Вишеш Бансал', 'Каран Годдвани']"
